foyer_id,FullName,DateOfBirth
6276,Hortense Toussaint,1992-10-03
6276,Georges Laine,1990-11-28
6276,Astrid Laine,2012-03-04
6276,Suzanne Laine,2022-07-04
6276,Suzanne Laine,2016-04-12
6277,Bernadette Deschamps,2001-03-08
6278,Roger Charrier,1988-08-28
6278,Anne Charrier,2012-07-29
6278,Stéphanie Charrier,2019-01-28
6279,Jules Fleury,1996-10-19
6280,Auguste Gros,1980-11-17
6280,Rémy Gros,2007-01-29
6280,Auguste Gros,2021-08-17
6281,Yves Dias,1991-12-13
6282,Patrick Couturier,1964-11-01
6282,Célina Couturier,1990-10-30
6282,Laurence Couturier,2017-02-05
6282,Jacqueline Couturier,2022-05-20
6283,William Gros,1995-02-08
6283,Brigitte Costa,1991-04-24
6283,Inès Gros,2015-08-05
6283,Astrid Gros,2012-06-04
6284,Thierry Guillaume,1994-03-07
6285,Laetitia Hebert,1967-08-10
6285,Frédéric Costa,2003-11-21
6286,Grégoire Chevalier,1962-05-15
6286,Anaïs Pottier,1967-01-31
6287,Marcel Poirier,1998-11-05
6287,Alice Poirier,2013-08-09
6288,Étienne Robert,1974-06-20
6288,Capucine Valette,1970-11-08
6289,Luc Andre,1964-01-20
6290,Monique Humbert,2001-08-31
6290,Emmanuel Texier,2000-09-08
6291,Nathalie Reynaud,1969-12-26
6291,Jacques Bigot,1967-08-17
6291,Margot Bigot,1990-04-02
6292,Louis Verdier,1971-10-13
6292,Noémi Verdier,2023-06-06
6292,Guillaume Verdier,2018-06-15
6293,Adrien Hoarau,1970-02-17
6293,Alice Coste,1974-12-10
6293,Nicole Hoarau,2017-01-30
6293,Adélaïde Hoarau,2017-07-02
6293,Adélaïde Hoarau,2008-02-18
6294,Paul Boulanger,1980-01-15
6294,Lucy Turpin,1976-05-01
6294,Colette Boulanger,2010-03-05
6295,Danielle Bernier,1969-05-03
6295,Gilles Breton,1974-12-29
6295,Georges Breton,2021-06-29
6296,Adrien Guillaume,2002-11-16
6297,Richard Bruneau,1955-11-19
6297,Michelle Blanchard,1951-03-05
6298,Bernadette Brunel,1968-10-28
6298,Christophe Blanchard,2023-09-11
6298,Odette Blanchard,2022-10-28
6298,Timothée Blanchard,2016-02-22
6299,Patrick Picard,1996-03-27
6300,Pénélope Denis,1996-01-05
6300,Théodore Delaunay,2000-02-29
6300,Emmanuelle Delaunay,2009-09-24
6300,Frédéric Delaunay,2007-12-17
6301,Thibault Guyon,1999-11-17
6301,Astrid Klein,1999-06-19
6301,Josette Guyon,2022-06-18
6301,Claudine Guyon,2003-06-04
6302,Sylvie Millet,1972-12-21
6302,Michel Fernandez,1969-03-31
6302,Clémence Fernandez,2015-12-23
6303,Marine Boulay,1984-05-06
6303,Xavier De Oliveira,1985-09-13
6304,Émile Gosselin,1957-10-26
6304,Adélaïde Huet,1960-07-22
6305,Arthur Didier,1977-10-30
6305,Henriette Chauvet,1976-02-22
6306,Thibaut Vallet,1970-03-27
6306,Alix Fouquet,1964-06-11
6306,Laurent Vallet,2013-05-06
6307,Jean Blin,1978-05-24
6307,Camille Riou,1978-01-11
6307,Frédéric Blin,2020-01-22
6308,Danielle Guillou,1996-08-05
6308,Richard Fontaine,1994-11-21
6308,Claire Fontaine,2016-03-25
6308,Anne Fontaine,2006-07-14
6308,Gilles Fontaine,2005-12-16
6309,Alphonse Millet,2000-07-31
6309,Margot Delorme,1998-05-08
6310,Brigitte Poirier,1968-11-23
6310,Jacques Peron,1966-10-01
6310,Charlotte Peron,2016-09-08
6311,Jeanne Rodriguez,1993-04-29
6311,Noël Thierry,1993-03-03
6311,Simone Thierry,2014-07-14
6311,Joséphine Thierry,2012-03-18
6312,Xavier Loiseau,1988-08-25
6312,Lucy Chauvet,1991-01-29
6312,Martine Loiseau,2011-08-08
6313,Patricia Hebert,1981-07-24
6313,Daniel Martinez,1982-04-02
6313,Agathe Martinez,2015-03-19
6314,Alexandre Lambert,1967-10-17
6314,Aurore Lévêque,1970-04-15
6314,Guillaume Lambert,1988-12-23
6314,Roger Lambert,2004-03-28
6315,Suzanne Berthelot,1959-06-25
6315,Jean Laurent,1958-12-22
6315,Alexandrie Laurent,1993-06-05
6315,Roland Laurent,1992-03-29
6316,Noémi Étienne,1976-03-07
6316,Vincent De Oliveira,1970-04-06
6316,Clémence De Oliveira,1995-03-06
6316,Arthur De Oliveira,2014-08-25
6316,Marine De Oliveira,2021-06-27
6317,Franck Buisson,1967-12-19
6317,Valentine Buisson,1988-01-13
6318,Marcelle Salmon,1997-05-20
6318,Thomas Loiseau,1995-01-17
6318,Arnaude Loiseau,2010-02-25
6318,Renée Loiseau,2019-06-10
6319,Nath Bernier,1995-06-25
6319,Lucas Ramos,1995-02-12
6319,Denis Ramos,2006-11-17
6320,Hugues Lesage,1967-03-06
6320,Philippe Lesage,2018-11-16
6320,Michèle Lesage,1986-11-24
6321,Julien Gomez,2000-02-23
6321,Clémence Gomez,2012-09-23
6322,Martine Devaux,1978-02-11
6322,Franck Renaud,1976-08-20
6322,Patricia Renaud,2015-08-08
6323,Emmanuel Vidal,2002-05-23
6324,Charlotte Pierre,1963-01-24
6324,Richard Lacombe,1965-03-24
6325,Adrienne Guillet,1987-03-03
6325,Benoît Vallet,1984-01-15
6325,Adélaïde Vallet,2004-08-19
6326,Frédéric Renaud,1967-06-22
6326,Benoît Renaud,2015-12-28
6326,Jeannine Renaud,2021-01-16
6327,Océane Bourdon,1957-01-17
6327,Cécile Vallet,2007-10-14
6328,Élodie Boutin,1991-11-03
6328,Audrey Vallet,2018-11-18
6328,Mathilde Vallet,2023-10-31
6329,Constance Bertin,2003-02-11
6329,Frédéric Dufour,1999-06-03
6329,Adèle Dufour,2022-02-01
6330,Renée Alves,2003-05-06
6330,Alfred Girard,2002-12-06
6331,Nicolas Langlois,1998-01-18
6331,Adèle Langlois,2013-08-05
6332,Maggie Vasseur,1966-08-30
6333,Cécile Brunel,1972-07-08
6333,Richard Leroux,1976-07-17
6333,Suzanne Leroux,1993-05-24
6334,Renée Renard,2002-10-13
6334,Benoît Lagarde,2005-02-06
6335,Sébastien Gauthier,1974-10-06
6336,Martin Jourdan,2001-07-29
6336,Julie Aubry,2000-06-18
6336,Caroline Jourdan,2003-01-16
6337,Sophie Meunier,1970-07-12
6337,Catherine Aubry,1995-09-11
6337,Gilles Aubry,1990-08-05
6338,Astrid Lamy,1974-11-06
6338,Alexandria Aubry,2008-07-20
6338,Tristan Aubry,2012-05-15
6339,Adrien Huet,2001-09-28
6339,Suzanne Barthelemy,2005-09-16
6339,Manon Huet,2019-04-24
6339,Denis Huet,2004-05-30
6340,Agathe Torres,1982-06-06
6340,Camille Barthelemy,2006-10-12
6341,Tristan Fernandes,1957-08-31
6341,Patricia Fernandes,2001-11-14
6342,Christine Jacquet,2001-02-28
6342,Frédérique Barthelemy,2005-01-17
6342,Manon Barthelemy,2015-12-13
6343,Jérôme Lebrun,1990-08-19
6343,Marianne Lebrun,2006-10-18
6344,Bernard Meyer,1993-03-18
6345,Catherine Valentin,1962-05-19
6345,Christine Barthelemy,1987-02-27
6346,Alfred Weber,1985-12-21
6346,Maryse Lefort,1982-07-14
6346,Audrey Weber,2005-08-30
6347,Henri Boutin,1972-03-14
6347,André Boutin,2012-05-18
6348,Océane Besson,1988-04-05
6348,David Hamon,1992-02-29
6348,Alix Hamon,2021-07-06
6349,Anastasie Joseph,1992-11-14
6349,Guillaume Gomez,1991-07-22
6349,Philippine Gomez,2005-02-09
6350,Richard Lagarde,1982-03-10
6350,Margot Lamy,1982-06-15
6350,Nath Lagarde,2020-09-25
6350,Pauline Lagarde,2004-01-12
6350,Louis Lagarde,2009-12-20
6350,Stéphanie Lagarde,2014-03-15
6350,Louis Lagarde,2000-10-14
6351,Suzanne Delorme,1959-12-17
6351,Augustin Lamy,1991-01-21
6352,Jacques Reynaud,1962-06-02
6352,Tristan Reynaud,2004-12-17
6353,Thomas Gros,1971-12-20
6353,Michelle Carre,1966-06-27
6354,Antoinette Moulin,1964-09-18
6354,Emmanuel Gallet,1970-01-04
6355,Anne Turpin,1966-12-12
6355,Thierry Gallet,1988-08-21
6355,Hugues Gallet,1988-02-14
6356,Alexandre Jean,1961-07-16
6357,Hugues Baron,1979-03-28
6357,Chantal Baron,2016-08-12
6358,Caroline Boutin,1979-06-04
6358,Rémy Marin,1984-07-23
6359,Denis Guyot,1977-01-14
6359,Clémence Thomas,1979-06-29
6359,Henri Guyot,2017-03-29
6360,Margaux Muller,1958-12-15
6360,Gérard Thibault,1958-12-23
6361,Cécile Morvan,1981-07-21
6361,Roland Couturier,1979-07-27
6362,Gérard Dumas,1994-07-26
6362,Cécile Buisson,1993-09-26
6362,Jacques Dumas,2017-08-25
6363,Noël Charles,1992-02-22
6363,Aurore Charles,2022-09-21
6363,Richard Charles,2013-07-26
6364,Agathe Huet,1960-12-25
6364,Roland Mathieu,1957-04-20
6364,Mathilde Mathieu,2014-05-19
6364,Thérèse Mathieu,2000-07-21
6364,Christophe Mathieu,2007-09-21
6364,Célina Mathieu,1985-08-27
6365,Maurice Joly,1980-06-29
6365,Pauline Joly,2020-11-13
6366,Nath Joly,1988-06-21
6366,Étienne Pierre,1990-04-17
6366,Andrée Pierre,2004-06-27
6367,Grégoire Lacroix,1964-03-02
6367,Philippine Potier,1961-12-03
6367,Dorothée Lacroix,2005-01-06
6367,Luce Lacroix,2017-11-27
6367,Matthieu Lacroix,2017-12-30
6368,Michel Peron,1986-10-30
6368,Véronique Rey,1989-05-23
6368,Dorothée Peron,2014-12-09
6368,Astrid Peron,2020-10-15
6369,Hugues Cousin,1966-12-03
6370,Maurice Mace,2001-09-13
6370,Jeannine Renard,1996-04-06
6371,Patricia Mathieu,1971-10-25
6371,Laurent Chartier,1975-09-25
6371,Gabrielle Chartier,2010-01-22
6371,Alexandrie Chartier,1991-12-12
6372,Georges Pons,1961-10-07
6372,Lucie Perrin,1961-08-09
6372,Thérèse Pons,2013-05-17
6372,Monique Pons,2006-08-05
6373,Michel Rousset,1967-08-30
6373,Claire Humbert,1969-01-15
6373,Benjamin Rousset,2014-02-22
6374,Colette Gonzalez,1964-09-28
6374,Rémy Vasseur,1970-01-30
6374,Christiane Vasseur,2007-12-26
6375,Frédérique Bruneau,1966-03-18
6376,Georges Martineau,1974-10-10
6376,Adélaïde Reynaud,1969-11-14
6377,Renée Dos Santos,1969-06-12
6377,Marc Cohen,1969-02-05
6377,Paul Cohen,2015-02-27
6378,Bernadette Poulain,1988-04-14
6378,Gabriel Mathieu,1984-06-14
6378,Emmanuel Mathieu,2012-01-22
6379,Claire Ramos,1967-12-24
6379,Robert Renard,1971-10-21
6380,Xavier Riou,1989-11-26
6380,Clémence Gaudin,1994-05-09
6380,Marcelle Riou,2007-02-17
6381,Charlotte Joly,1991-07-20
6381,Thérèse Gaudin,2003-08-02
6382,Bernard Pasquier,1969-01-21
6382,Pierre Pasquier,2022-01-24
6383,Gabriel Jacob,1982-11-19
6383,Christelle Jacob,2017-09-04
6384,Anastasie Chrétien,1978-03-31
6385,Thibaut Navarro,1978-09-02
6385,Constance Torres,1981-12-02
6385,Andrée Navarro,2002-12-29
6386,Christine Roussel,1990-02-24
6386,Jean Cordier,1985-03-29
6387,Gabriel Dias,1982-04-22
6387,Margaret Chauvin,1981-10-28
6387,Françoise Dias,2005-05-13
6388,Dorothée Boulanger,2000-04-10
6388,Éric Chauvet,2005-09-01
6388,Arnaude Chauvet,2017-09-05
6389,Cécile Delannoy,2001-05-27
6389,Franck Lemaître,2000-05-30
6390,Élodie Le Goff,1995-01-14
6390,Guillaume Goncalves,1993-09-28
6390,Laurent Goncalves,2019-08-17
6391,Marthe Jean,1987-04-19
6392,Maryse Weiss,1964-05-09
6392,Margot Goncalves,2008-09-11
6393,Capucine Lamy,1989-06-18
6393,Thierry Gomez,1986-05-19
6393,Julie Gomez,2011-01-13
6393,Margaud Gomez,2011-08-27
6394,Célina Baudry,1965-12-05
6394,Julien Meyer,1961-04-27
6395,Suzanne Arnaud,1992-10-18
6395,Joseph Lemaire,1993-12-14
6395,Agathe Lemaire,2023-12-03
6395,Philippine Lemaire,2016-11-02
6396,Susanne Salmon,1982-10-18
6396,Guy Mallet,1982-07-22
6397,Maurice Léger,1978-02-18
6397,Hélène Leclercq,1974-01-29
6397,Corinne Léger,2016-06-22
6397,Camille Léger,2011-02-15
6398,Valentine Vallet,1977-02-11
6398,Jean Raymond,1981-05-27
6398,Pierre Raymond,2015-06-18
6399,Danielle Rodrigues,1955-08-30
6399,Augustin Guérin,1951-12-20
6399,Bernard Guérin,1978-02-20
6400,Joseph Guillet,1964-10-03
6400,Alix Pons,1968-07-18
6400,Sébastien Guillet,1991-05-19
6401,David Pottier,1992-04-28
6401,Simone Collet,1997-05-04
6401,Michelle Pottier,2006-08-07
6402,Rémy Jacques,1966-05-27
6403,Antoinette Vidal,1956-08-21
6403,Olivier Lévy,1951-12-11
6403,Louise Lévy,2020-02-17
6404,Gabriel Hoareau,1992-02-09
6404,Eugène Hoareau,2007-12-27
6405,Roland Rocher,1999-12-20
6405,Alexandria Renard,2003-01-11
6405,Martine Rocher,2018-09-12
6405,Gabrielle Rocher,2009-07-30
6406,Agnès Dupré,1960-06-10
6406,Pierre Lefèvre,1956-02-19
6406,Susanne Lefèvre,2006-11-10
6406,Charlotte Lefèvre,2006-06-04
6406,Christophe Lefèvre,1987-04-16
6406,Sabine Lefèvre,2010-09-28
6407,André Robin,1988-03-02
6407,Sabine Navarro,1992-01-06
6407,Nicole Robin,2022-07-23
6408,William Tanguy,1995-01-22
6408,Théophile Tanguy,2005-06-24
6409,Alexandre Valette,1970-02-19
6409,Caroline Prévost,1967-11-16
6410,Camille Pereira,1967-09-09
6411,Claire Briand,1996-08-15
6411,Théodore Diallo,2001-08-30
6411,Julie Diallo,2009-01-09
6411,Odette Diallo,2006-11-02
6412,Alice Le Roux,1991-04-10
6412,Hugues Boulanger,1993-10-17
6412,Renée Boulanger,2013-09-17
6413,Valérie Jacob,1978-07-22
6414,Benoît Pasquier,2003-11-14
6414,Odette Coulon,2003-07-30
6414,Stéphanie Pasquier,2019-08-28
6415,Agnès Lemaître,1978-05-26
6415,Guy Merle,1977-12-13
6415,Frédérique Merle,2010-05-16
6416,Tristan Picard,1979-01-31
6416,Jeannine Tessier,1984-05-28
6417,Louise Chartier,1963-10-18
6417,Alain Valette,1963-02-16
6417,Josette Valette,2016-04-19
6417,Zacharie Valette,2019-05-18
6418,Antoine Pires,1959-01-28
6418,Madeleine Fontaine,1954-01-31
6418,Alix Pires,1983-02-24
6419,Gabriel Navarro,1979-07-26
6419,Charlotte Roche,1983-12-29
6420,Renée Girard,1994-11-27
6420,Henriette Roche,2020-07-10
6421,Agnès Weiss,1998-02-08
6422,Agathe Benoit,1993-11-16
6422,Noël Roche,2015-01-03
6422,Augustin Roche,2018-08-14
6422,Marcel Roche,2004-11-10
6423,Alexandria Marion,2002-03-24
6423,Denis Pages,1999-08-07
6423,Mathilde Pages,2012-09-30
6424,Françoise Clément,1973-04-27
6424,Arthur Lejeune,1967-11-07
6424,Thibault Lejeune,2011-06-02
6425,Alexandria Laurent,1986-10-24
6425,Alain Lejeune,2006-03-27
6425,David Lejeune,2015-11-24
6425,Renée Lejeune,2015-11-13
6425,Danielle Lejeune,2021-12-05
6426,Marianne Roux,1988-03-11
6426,Christophe Faivre,1987-01-09
6426,Alfred Faivre,2015-07-01
6426,Augustin Faivre,2015-03-09
6427,Marcel Pires,1993-12-08
6427,Antoine Pires,2005-06-17
6427,Dominique Pires,2022-05-10
6427,Maurice Pires,2020-09-04
6427,Alexandre Pires,2005-01-09
6427,Antoinette Pires,2004-11-23
6428,Andrée Georges,1991-02-10
6428,Marc Gauthier,1990-08-09
6428,Nathalie Gauthier,2009-10-13
6428,Gabriel Gauthier,2006-06-13
6428,Jules Gauthier,2015-06-17
6429,Auguste Lebrun,1988-04-20
6429,Timothée Lebrun,2015-06-01
6430,Hugues Barbe,1982-08-28
6430,Valérie Gauthier,1982-07-11
6430,Margaud Barbe,2022-10-11
6430,Diane Barbe,2004-06-11
6431,Jeannine Mallet,1980-08-02
6431,Stéphane Gauthier,2023-01-26
6431,Gilles Gauthier,2007-09-14
6432,Raymond Maréchal,1957-11-24
6432,Margot Coste,1953-06-29
6432,Caroline Maréchal,1980-05-15
6433,Isabelle Robin,1991-02-04
6434,Nicolas Ruiz,1973-04-20
6434,Danielle Coste,1968-04-06
6434,Alix Ruiz,2001-12-14
6435,Alex Lebreton,1993-04-25
6435,Pierre Coste,2017-07-08
6436,Juliette Blanchet,1972-10-24
6437,Adrien Besson,1999-03-19
6437,Célina Besson,2019-05-11
6438,Tristan Gay,1976-01-12
6438,Zoé Michaud,1974-08-12
6439,Laetitia Bruneau,1969-05-05
6439,Timothée Lemaître,1968-04-26
6440,Madeleine Alves,1988-04-29
6441,Stéphane Garcia,1967-08-09
6441,Virginie Chauveau,1964-01-26
6441,Alexandrie Garcia,2008-12-30
6442,Jacqueline Fleury,2002-06-02
6443,Henriette Chauveau,1959-10-24
6443,Michel Simon,1962-05-13
6444,Alexandrie Berger,1997-07-31
6444,Christophe Roux,1995-07-11
6444,Édouard Roux,2017-11-13
6445,André Rousseau,1989-07-17
6445,Andrée Rousseau,2009-08-11
6445,André Rousseau,2010-12-07
6445,Pierre Rousseau,2016-04-04
6446,Alexandre Julien,1999-02-01
6446,Sophie Julien,2009-05-11
6446,William Julien,2008-12-28
6447,Denise Schmitt,1969-10-16
6447,Paulette Roux,1995-06-05
6447,Pierre Roux,1990-02-14
6448,Lucy Leleu,1962-06-08
6449,André Valette,2003-05-30
6449,Lucie Pinto,2002-04-14
6449,Emmanuel Valette,2012-08-23
6449,Thierry Valette,2004-06-04
6450,Nicolas Buisson,1955-06-16
6450,Marianne Raymond,1954-05-13
6450,Agnès Buisson,1990-10-30
6451,Vincent Rousset,2000-03-31
6451,Olivie Rousset,2008-11-27
6452,Sabine Bonnet,1995-09-26
6453,Antoine Allain,1958-01-23
6453,Hélène Allain,1988-03-23
6454,Arthur Turpin,1964-05-07
6454,Marcelle Allain,1965-04-13
6454,David Turpin,2006-11-13
6455,Thibaut Boyer,1955-07-09
6455,Audrey Boyer,1984-09-26
6455,François Boyer,1975-01-06
6455,Alix Boyer,2004-06-14
6456,Denis Albert,2002-02-13
6457,Marguerite Pages,1989-12-27
6457,Alphonse Couturier,1987-09-12
6457,Antoinette Couturier,2019-09-18
6458,Gilles Mahe,1996-04-15
6458,Claire Mahe,2009-03-17
6458,Alphonse Mahe,2015-07-30
6459,Grégoire Lucas,1972-08-24
6460,François Lebrun,1965-11-19
6460,Astrid Lebrun,2021-08-06
6460,Alex Lebrun,2020-11-30
6460,Renée Lebrun,2001-03-09
6461,Martin Launay,1973-02-19
6461,Louise Cohen,1967-04-09
6461,Rémy Launay,2007-07-17
6462,Léon Neveu,2001-12-15
6462,Lucas Neveu,2007-10-14
6463,René Garnier,2002-07-14
6463,Véronique Garnier,2009-04-18
6463,Louise Garnier,2021-04-15
6464,Françoise Hernandez,1977-02-04
6464,Thibaut Lejeune,1977-10-20
6465,Simone Maillet,2003-09-10
6465,Benjamin Mercier,2002-01-15
6466,Mathilde Barthelemy,1993-05-08
6467,André Faure,1993-02-11
6467,Marie Jacob,1994-12-16
6467,Agnès Faure,2020-09-30
6468,Capucine Chauveau,1977-03-25
6468,Sébastien Dubois,1973-09-22
6469,Élodie Tessier,1967-01-26
6469,Augustin Michel,1965-10-16
6469,Agathe Michel,1996-11-03
6469,Henriette Michel,1996-11-02
6469,Noémi Michel,2016-02-03
6470,Margaud Arnaud,1992-12-20
6470,Nicolas Laine,1997-11-12
6471,Bertrand Legendre,1981-03-25
6471,Adélaïde Vasseur,1985-06-08
6472,Daniel Langlois,1989-08-23
6472,Adèle Ledoux,1993-04-12
6473,William Lévêque,1965-12-07
6473,Martine Andre,1960-08-26
6473,Paulette Lévêque,2007-08-12
6474,Charles Pasquier,1988-06-30
6475,Grégoire Costa,1988-04-17
6475,Georges Costa,2014-07-16
6475,Danielle Costa,2019-08-21
6475,Isaac Costa,2009-06-15
6476,André Nguyen,1973-01-20
6476,Margaret Lambert,1977-03-10
6477,Agnès Monnier,2003-09-24
6478,Éléonore Barbier,2003-11-30
6478,Yves Vidal,2000-12-21
6478,Alexandria Vidal,2007-06-26
6479,Adélaïde Roussel,1997-04-15
6479,Henri Fabre,2000-05-29
6480,Henri Collin,1985-09-09
6480,Laure Imbert,1989-04-02
6481,Lucas Grégoire,1966-03-16
6481,William Grégoire,1990-11-14
6482,Alfred Lucas,1981-09-30
6482,Paulette Pons,1981-01-05
6482,Marthe Lucas,2003-09-25
6483,Pauline Gaillard,1962-02-14
6483,Alain Barre,1960-05-02
6483,Margaux Barre,2023-03-13
6484,Martine Lebon,1968-01-31
6484,Honoré Caron,1969-01-18
6484,Richard Caron,2015-11-15
6484,Xavier Caron,2009-11-13
6484,Anastasie Caron,2013-07-24
6485,Diane Chrétien,1956-05-02
6485,Timothée Georges,1961-05-26
6485,Marcel Georges,2001-03-07
6485,Laurence Georges,1995-05-06
6486,Étienne Pineau,2001-04-11
6486,Thérèse Alves,1999-09-25
6486,Nathalie Pineau,2013-07-24
6486,Constance Pineau,2004-10-15
6487,Margot Picard,1975-05-21
6487,Antoine Blin,1971-04-03
6487,Audrey Blin,2014-12-21
6488,Luc Vincent,1978-11-10
6488,Camille Reynaud,1974-04-06
6489,Valérie Andre,1967-07-08
6489,Grégoire Fernandez,1963-09-04
6489,Marc Fernandez,2008-07-30
6490,Valérie Cousin,1996-01-30
6490,Étienne Philippe,1995-04-30
6490,Matthieu Philippe,2018-09-17
6491,Pierre Léger,1983-11-30
6491,Marthe Blot,1989-03-09
6491,Nathalie Léger,2020-07-03
6491,Margot Léger,2003-06-07
6492,Suzanne Grondin,1994-05-01
6492,Tristan Maillot,1996-09-07
6492,Chantal Maillot,2004-12-28
6492,Grégoire Maillot,2005-11-15
6492,Aurore Maillot,2023-04-24
6493,Eugène Breton,1976-12-29
6493,Joseph Breton,2001-05-02
6493,Chantal Breton,2010-11-19
6494,Susan Masse,1978-10-04
6494,Robert Masson,1977-02-03
6495,Jacqueline Munoz,1957-06-16
6495,Tristan Masson,1989-03-09
6495,Susanne Masson,2023-01-22
6496,Raymond Rey,1965-01-23
6496,Zoé Godard,1959-08-22
6497,Élise Lopez,1988-10-24
6497,Arthur Rossi,1992-10-28
6497,Nathalie Rossi,2019-08-17
6497,Constance Rossi,2023-03-07
6497,Jérôme Rossi,2008-11-05
6498,Claude Arnaud,1982-07-11
6498,Suzanne Rossi,2020-05-12
6498,François Rossi,2005-06-08
6499,Marthe Letellier,1962-11-02
6499,Rémy Moreau,1968-01-21
6499,Édouard Moreau,2012-03-10
6500,Catherine Imbert,1967-04-22
6500,Emmanuel Joly,1963-05-28
6500,Simone Joly,2013-01-07
6500,Patricia Joly,2019-02-20
6500,François Joly,2012-03-15
6501,Lorraine Faure,1996-10-10
6501,Franck Legrand,1999-06-08
6501,Alexandre Legrand,2007-10-01
6501,Nicolas Legrand,2008-12-09
6502,Augustin Mathieu,1993-11-09
6502,Marianne Laporte,1992-07-14
6503,Xavier Berger,1998-02-04
6503,Jacques Berger,2007-10-04
6504,Marie Roche,1990-01-17
6505,Jules Leconte,1977-07-13
6505,Michelle Ferreira,1978-12-13
6505,Augustin Leconte,2007-08-25
6505,Richard Leconte,2018-01-19
6505,Jérôme Leconte,2006-12-27
6506,Honoré Dumont,1998-03-14
6506,Margot Gosselin,1993-03-23
6506,Inès Dumont,2012-03-12
6507,Nathalie Laroche,1962-11-08
6507,Matthieu Paris,1959-01-16
6508,Christelle Lemaître,1967-09-30
6508,Olivie Paris,2015-03-24
6509,Odette Wagner,1971-03-08
6509,Cécile Paris,1999-05-20
6510,Yves Briand,1960-03-28
6511,Robert Leblanc,1962-04-14
6511,Nathalie Normand,1966-07-04
6511,Noël Leblanc,1996-03-21
6512,Maurice Blot,1957-07-14
6512,Sylvie Coulon,1959-04-16
6513,André Ledoux,1978-11-07
6513,Véronique Brun,1975-01-12
6514,Émilie Vasseur,1981-07-23
6514,Georges Brun,2015-05-14
6514,Charles Brun,2011-12-25
6515,Alice Riou,1991-10-13
6515,Guy Jacob,1996-06-05
6515,Luc Jacob,2006-01-08
6515,Margot Jacob,2006-12-25
6516,Édith Gilles,1988-11-21
6516,Timothée Jacob,2017-08-04
6517,Daniel Lopes,1997-11-21
6517,Antoinette Fleury,1996-12-19
6517,Michèle Lopes,2020-09-24
6517,Jérôme Lopes,2009-08-26
6517,Thierry Lopes,2003-01-17
6517,Arthur Lopes,2018-04-21
6518,Marcelle Marty,1999-12-23
6518,Georges Maurice,2000-03-28
6519,Louis Costa,1973-04-01
6519,Joséphine Roy,1967-05-01
6519,Adrienne Costa,1996-02-04
6520,Pauline Richard,1974-04-19
6520,Édith Roy,1995-03-01
6521,Hugues Jacquot,1970-04-03
6521,Amélie Perez,1969-10-21
6521,Noémi Jacquot,2022-07-24
6521,Sabine Jacquot,1995-03-31
6521,Anne Jacquot,2001-04-30
6522,Odette Reynaud,1978-11-07
6522,Aimée Perez,2007-01-22
6523,Laetitia Turpin,1974-12-15
6523,Rémy Hoareau,1974-02-28
6523,Hugues Hoareau,1995-11-10
6524,Franck Bourdon,2003-11-27
6525,Lucy Auger,1975-09-11
6526,Franck Gomez,2001-12-19
6526,Emmanuel Gomez,2004-07-31
6527,Eugène Rey,1990-08-04
6527,David Rey,2012-03-10
6527,Jean Rey,2012-05-27
6528,Joseph Pichon,1982-07-16
6528,Jacques Pichon,2015-02-02
6529,Georges Dupuis,1972-05-26
6529,Adèle Becker,1974-01-30
6529,Élise Dupuis,2002-11-23
6529,Sophie Dupuis,2013-10-30
6529,Grégoire Dupuis,1998-05-02
6530,Alexandrie Pasquier,1967-03-08
6530,Michel Marie,1968-10-15
6530,Frédéric Marie,1992-06-20
6531,Thibaut Vallet,1978-09-23
6531,Océane Vallet,2007-05-09
6532,Grégoire Masse,1960-08-18
6533,Honoré Guillet,1961-06-23
6533,Adrienne Guillet,2011-01-18
6534,Jérôme Legrand,1961-08-06
6534,Anouk Colas,1958-01-05
6535,Philippine Le Goff,1990-02-18
