Married,NumberOfChildren,Address,CreditCardNumber,CreditCardExpirationDate,CreditCardCVC,DrivingLicenseDateObtained,DrivingLicenseAgeObtained
False,1,"20, chemin Danielle Laine
60695 Guillot",2270-5230-5593-9918,8/24,260,2008-02-02,30.157426420260094
False,2,"68, avenue de Gaudin
14184 Sainte Lorraine",7219-4016-3444-5855,10/24,462,2020-12-23,53.765913757700204
False,0,"78, chemin Rousset
97313 Cordier",5142-7239-8265-1302,7/25,025,2011-09-06,46.93497604380561
False,0,"36, rue Thierry
13830 Saint Geneviève",8238-4181-5529-6799,8/25,748,2019-12-01,22.083504449007528
True,0,"64, boulevard Joseph Grenier
80467 Nicolas",2783-6625-8593-9577,3/25,694,2016-05-06,52.68993839835729
False,2,"22, boulevard Arnaud
37657 Da CostaVille",6887-9658-3513-7258,8/25,296,2007-05-11,32.284736481861735
True,1,"20, chemin de Rousset
14351 Fournier",2634-6053-7922-7742,10/24,333,2019-12-13,20.67624914442163
True,1,"713, avenue de Louis
05793 Sainte CarolineBourg",9558-8482-6840-9799,12/24,545,2011-12-11,55.252566735112936
True,1,"chemin Bertin
58404 Saint Martin",7846-3572-1340-3473,7/24,822,1992-03-28,30.26694045174538
True,1,"7, rue de Garcia
79871 Aubert-sur-Pereira",5440-5287-9311-3709,3/24,286,2011-10-31,23.0362765229295
False,0,"44, chemin Olivier Maillot
53879 Joseph-sur-Ferrand",3649-5861-6349-5399,1/25,136,2001-04-05,24.670773442847366
False,2,"20, rue Marine Pottier
54547 Sainte Grégoire",6853-4994-1557-6277,10/25,207,1996-04-10,35.9151266255989
True,1,"88, avenue de Rodriguez
37634 Saint Pauline",3370-2259-2013-8975,10/24,903,2017-11-23,62.847364818617386
False,0,"49, boulevard de Duhamel
94621 LebretonVille",4981-9609-1382-9272,9/25,695,2018-10-12,19.731690622861056
True,2,"rue Vallée
82408 Marion-sur-Gillet",2695-6867-4553-4623,12/25,237,1987-10-15,23.78097193702943
False,0,"2, rue Maréchal
42551 Simon",8156-4369-9335-6302,7/24,025,1999-02-20,38.15195071868583
False,0,"avenue Raymond Lefort
65120 Salmon-sur-Lefort",1735-5858-1617-9474,6/24,276,1998-02-24,41.83983572895277
True,0,"665, rue Roger Barthelemy
71622 Besnardnec",3636-6700-1174-5324,5/24,604,2015-08-20,26.349075975359344
False,1,"47, boulevard de Lamy
01257 Gomezboeuf",5228-5717-7549-1922,6/25,745,2007-08-11,26.830937713894592
False,1,"36, chemin Juliette Navarro
50113 Cordier-sur-Martel",8280-7676-5268-9701,2/24,160,2021-01-23,49.503080082135526
True,0,"449, boulevard de De Sousa
56712 Gallet-sur-Mer",6707-1908-7673-1936,12/24,734,1990-12-14,19.709787816564
False,2,"372, avenue de Louis
97129 Jacquet",2374-1295-8600-3155,9/24,123,2012-01-16,25.2621492128679
False,3,"63, avenue Manon Lacroix
33795 Saint Joséphine",8903-6645-1355-5759,12/25,368,2009-07-21,41.223819301848046
False,1,"423, rue de Pruvost
80935 Maillard-sur-Rocher",1692-2239-8989-8895,9/24,496,2005-05-25,19.21697467488022
False,0,"66, boulevard de Pruvost
46436 Lévy-sur-Cordier",6268-8533-7025-3214,7/25,237,2017-04-30,18.548939082819988
False,1,"boulevard Dupuis
27836 Simonboeuf",5231-5920-6949-1118,4/24,711,2012-10-11,21.51403148528405
True,2,"boulevard de Boutin
74330 Duval",4251-1171-7907-2197,11/24,018,2017-10-29,36.10403832991102
True,0,"11, rue de Bazin
78195 Gay-sur-Brun",1115-2745-9218-4062,3/24,008,2011-06-17,39.096509240246405
False,2,"avenue de Pereira
55135 Saint Bernadette-les-Bains",7806-6870-7512-3606,10/25,777,2000-04-18,21.04312114989733
True,0,"chemin Margaux Vallet
90530 Saint Antoine",2215-8339-5562-9768,5/24,930,2020-08-24,19.15126625598905
True,3,"20, rue de Fabre
75636 Michauddan",8220-4818-4679-5824,4/25,730,2014-01-23,29.065023956194388
False,0,"676, boulevard de Perez
77199 Clément-sur-Mer",2897-1760-1767-3353,9/25,807,2021-03-14,18.29158110882957
True,1,"chemin de Hervé
78258 Sainte Alexandria",3976-3272-4510-8106,8/24,559,2021-04-24,31.887748117727583
True,2,"539, rue de Allain
15226 Gilbert",8153-9702-2353-2426,5/25,735,2017-05-21,53.40999315537303
True,3,"1, avenue de Bertrand
09273 Lelièvre",2895-7223-9594-4411,12/24,310,2021-01-07,39.58384668035592
False,0,"35, rue de Delannoy
84193 Lefort-sur-Lemaître",5292-5374-6508-6986,2/24,488,2016-11-12,28.3750855578371
True,0,"73, boulevard Blin
52778 Dialloboeuf",6255-8231-1840-3723,3/24,617,2020-11-29,18.00684462696783
True,2,"2, boulevard Lucy Lacombe
75189 Sainte Nicolas",1619-9960-3580-9860,2/24,087,2019-10-31,53.478439425051334
False,2,"76, chemin Carlier
18351 Renault",3498-9086-5695-9271,3/25,799,2001-01-18,29.935660506502394
True,1,"72, rue de Humbert
42840 Maillet",8841-1331-9980-7405,8/25,158,2016-08-16,45.65366187542779
False,1,"34, rue Philippine Boulanger
30319 Lévêque",5522-3365-3342-5181,3/25,533,2015-05-31,26.902121834360027
True,1,"rue de Lenoir
32308 Le Goffdan",8099-1593-5872-7889,5/24,562,2022-11-06,19.20328542094456
True,1,"49, boulevard Cohen
16420 Bouchet",3978-7679-2899-3459,11/24,689,2021-02-14,43.43052703627652
True,0,"2, avenue Dos Santos
95392 Guibert-sur-Aubert",4885-5952-4830-7213,8/24,470,2012-07-30,26.05886379192334
False,0,"41, rue Letellier
02413 Bruneau",3266-1723-4722-1971,10/25,658,2003-08-08,23.78097193702943
True,1,"24, boulevard Jacob
49539 Saint Robert",2868-7330-2553-2559,9/24,169,2019-05-12,24.229979466119097
True,1,"46, rue Philippe Dupuis
60506 Sainte Georgesboeuf",1845-3828-6948-8468,11/25,416,2022-05-19,24.826830937713893
False,2,"90, chemin Auguste Fournier
97280 Saint Alfred-la-Forêt",2379-7953-6196-9731,4/25,217,2000-06-06,28.761122518822724
False,1,"851, avenue Gros
32902 Barbe",6869-2783-4582-8043,5/25,285,2007-03-06,30.12457221081451
False,1,"61, rue Philippine Maréchal
37719 Leroux",1492-6387-9970-4691,12/24,566,2021-06-12,20.629705681040384
False,5,"83, boulevard de Fontaine
68614 Étienne",9061-7431-4667-2627,1/25,587,2018-10-12,24.843258042436688
False,1,"50, boulevard de Albert
19922 Sainte Océanedan",9308-9365-8257-4764,9/24,870,2022-08-04,19.876796714579054
False,1,"355, boulevard Perret
89778 Bailly",9450-4067-4964-2578,11/25,077,2008-02-20,43.47707049965777
True,0,"71, chemin Noël Chauvin
97171 Saint Danielle",2831-9118-1682-5156,1/25,855,2022-07-11,18.94866529774127
True,1,"15, boulevard Loiseau
02161 Bernardboeuf",6799-6950-3649-8385,1/24,798,2010-08-24,18.16016427104723
False,1,"87, boulevard Perret
14748 Gérarddan",8761-9741-7707-7648,7/24,403,2018-12-04,55.436002737850785
True,2,"63, rue de Petitjean
57445 ColletBourg",9168-9809-2079-8721,11/24,170,2001-01-04,40.772073921971256
True,1,"13, boulevard Colas
56338 Cordier",3184-5496-3832-3939,12/25,319,2020-08-19,20.62696783025325
False,0,"246, rue Masse
52669 Guilletnec",6839-4565-3970-9751,9/24,326,2022-05-28,33.86447638603696
True,4,"9, avenue de Barre
84104 Mercier-sur-Clément",4973-1128-3186-5518,4/24,785,2019-07-20,55.45242984257358
True,1,"94, rue Patrick Bouchet
90638 Michelnec",9258-1828-3896-7289,1/25,799,1988-06-01,24.922655715263517
True,1,"avenue de Ferrand
32870 Bodin",4337-3874-7509-2435,1/24,223,2005-06-26,26.04517453798768
True,0,"rue Robert Cordier
32658 Hervé",3404-5439-8740-8297,10/25,006,2022-07-01,36.955509924709105
True,1,"boulevard de Boutin
56229 Normandnec",5527-2953-1290-2888,3/24,733,2022-10-14,21.697467488021903
True,0,"52, avenue Frédéric Gilles
83471 Sainte Arnaude-la-Forêt",1616-1993-9858-4297,6/25,843,2022-01-27,32.388774811772755
True,0,"53, avenue Roger Techer
14883 Saint Pierre",5027-4103-9890-9127,5/25,418,2021-02-18,19.23066392881588
True,4,"64, rue de Costa
66935 Diallodan",5531-5707-7800-4713,4/25,787,2018-09-02,43.28268309377139
True,0,"28, chemin de Vasseur
92450 Blanchet",4994-8383-8254-9094,10/24,097,2019-10-26,48.89253935660506
False,0,"6, boulevard Édouard Brunel
56844 Albert",1644-8724-7396-3828,6/25,968,2021-05-06,25.694729637234772
False,0,"97, avenue Renée Blanchet
10167 Briandnec",3704-8587-6126-6801,2/25,218,2021-02-26,20.706365503080082
True,0,"chemin Marcelle Merle
61787 Tessier",1445-6886-3435-4627,6/24,207,2000-05-21,18.168377823408623
True,1,"6, boulevard Berger
49230 Sainte Gilbert",2687-2671-1688-8347,6/25,680,2020-02-08,38.444900752908964
False,3,"20, rue de Auger
97366 Jacques-sur-Gay",8240-1270-3698-9848,6/24,601,2022-08-09,51.05544147843943
True,3,"93, rue Zoé Techer
24582 Jean",6682-8813-1687-5036,6/25,500,2006-01-23,26.053388090349078
True,1,"714, boulevard Pinto
11360 Legendredan",2477-9634-5961-9269,2/24,804,2009-01-16,19.49349760438056
False,0,"643, avenue Julien
34916 Hamon",8799-8454-3430-9127,8/24,620,2000-12-18,41.68104038329911
False,0,"46, rue Duval
20489 Berger-sur-Boutin",4550-3094-5898-1271,7/25,331,2015-11-14,35.15947980835045
False,0,"68, rue de Evrard
02622 Carre",6527-9901-4640-1347,2/25,389,2022-08-09,31.50444900752909
True,2,"58, chemin Tristan Barbier
49202 Marchandnec",6733-2873-2718-3579,11/24,959,2019-03-09,21.859000684462696
False,2,"75, avenue de Bourdon
12429 Benoit-sur-Lopez",3258-3400-5377-5197,11/25,083,2002-02-06,41.1088295687885
False,2,"96, chemin de Didier
97446 Martin",7461-9781-6887-1771,2/25,562,2016-09-15,51.671457905544145
False,0,"72, rue Clémence Jourdan
97381 Schmitt",3345-9801-4851-1765,7/25,980,1986-10-17,20.78028747433265
True,3,"78, chemin Renault
16677 Saint Charles",9310-2638-5176-4257,1/25,402,2011-01-22,50.247775496235455
True,0,"avenue Luce Le Roux
68863 Cousin",3722-3594-9399-1941,3/25,866,2016-09-29,30.910335386721425
False,0,"17, rue Hugues Bodin
87834 Sainte Antoinettedan",3599-9179-1410-3503,3/24,071,2007-10-20,41.54688569472964
True,1,"88, boulevard de Chauveau
27346 Saint Cécile",6078-4533-1734-4096,11/24,154,2018-12-01,33.44284736481862
True,1,"314, chemin de Breton
86586 MartyBourg",8294-7301-1183-8601,9/24,577,1993-06-12,26.50513347022587
False,1,"rue Alex Meyer
75835 Lombard-sur-Mer",9851-3271-3263-7525,6/25,372,2018-02-13,44.539356605065024
False,1,"boulevard Perrier
97363 Gosselin-sur-Mer",7951-8036-8248-1696,3/25,663,1997-06-28,34.110882956878854
False,2,"8, avenue Ledoux
64699 Jacquet",7056-8138-8208-5467,11/25,200,2020-06-04,18.8911704312115
False,1,"9, avenue Bernard Diallo
95217 Baillydan",1303-5508-3151-1174,4/24,507,2022-02-12,18.220396988364133
True,1,"40, avenue Guillaume Simon
49116 Lemonnier",5230-2188-8520-1593,5/24,042,2020-10-13,29.812457221081452
False,0,"6, rue de Loiseau
60705 De OliveiraVille",6946-7063-3653-7401,8/24,497,2018-02-19,25.609856262833677
True,2,"8, chemin de Valentin
26334 Sainte Luce",5606-5659-7266-3663,10/24,171,2011-11-20,20.903490759753595
False,0,"2, rue Raymond Ferreira
26300 Gimenez",7171-3572-9011-6364,8/25,344,1995-12-03,23.526351813826146
True,1,"rue Rémy
36627 HenryBourg",7693-4467-3820-3747,11/24,448,2015-08-13,20.99110198494182
False,1,"90, boulevard de Barbier
77519 Jacquet",6427-3232-1818-1114,6/25,827,2013-11-04,30.483230663928815
True,1,"7, avenue Monique Robin
49819 Sainte Émile",8978-8813-6777-3938,10/25,584,2000-10-01,32.459958932238195
False,2,"30, boulevard Laetitia Weber
97217 Bertrand-sur-Menard",3116-9717-5745-4470,11/25,853,2008-07-24,42.0807665982204
True,1,"38, rue Gabriel Monnier
31857 Dos Santos-les-Bains",5177-7593-9776-5836,9/25,957,2012-12-16,40.643394934976044
True,1,"78, rue Poulain
52996 Pires-sur-Marchand",5269-2934-5414-6455,4/24,712,2000-12-07,40.63244353182751
True,0,"88, boulevard de Pages
91733 Vidalboeuf",5208-4350-8506-2008,5/24,269,2014-06-02,53.12251882272416
False,3,"3, chemin Lemonnier
64306 Guérinboeuf",2156-6668-9910-3884,10/25,755,2013-12-03,32.2217659137577
True,2,"74, avenue Gaudin
04232 Gomez-sur-Seguin",2796-1256-3526-5052,1/24,274,2003-09-06,36.14784394250513
False,1,"27, avenue Anastasie Laporte
13921 Sainte Richard-les-Bains",9345-5792-8028-4886,7/24,305,2018-11-28,39.21149897330596
False,1,"87, avenue de Picard
22404 Saint Claudinedan",7602-2462-4770-6650,3/24,468,2012-01-25,52.96646132785763
True,1,"3, avenue Henry
57514 Rémy",8273-2944-9462-5081,1/24,495,2018-01-31,31.76728268309377
False,3,"80, avenue de Bertrand
28452 Saint Michelledan",6208-5811-9447-5873,5/25,232,2021-07-16,27.279945242984258
False,0,"81, chemin de Bodin
80387 Merle-sur-Perez",8773-1597-7622-6267,6/25,251,2001-01-05,18.286105407255306
False,0,"808, avenue Vallée
22275 Fischer",4000-4663-5229-7209,5/25,940,2017-11-04,29.01574264202601
False,0,"859, chemin Schneider
95668 Noël-sur-Petitjean",2611-5952-8871-3844,5/25,131,2017-12-24,24.20807665982204
False,1,"rue Clément
87283 Gomeznec",9559-1715-8934-1149,1/24,453,2022-04-01,20.840520191649556
True,1,"4, rue Lemoine
63707 Schmitt",2342-9629-8944-3601,5/25,010,2014-10-22,44.134154688569474
False,1,"rue de Ollivier
49379 Leduc",3002-1464-8073-7316,1/25,030,2021-10-01,46.08898015058179
True,1,"26, chemin Lecomte
40763 Denis-la-Forêt",7672-8324-8296-8746,8/25,969,2019-10-19,39.110198494182065
True,0,"969, rue Millet
36998 Sainte Valentine",3040-3714-5011-7380,12/24,954,2017-02-07,20.76659822039699
True,1,"avenue Coste
30997 Riouboeuf",3650-9071-6683-3600,7/25,470,2021-08-08,35.60301163586585
True,0,"53, avenue Jérôme Perez
30960 Texier-sur-Mer",8141-7142-1705-8963,5/24,405,2017-08-05,52.145106091718
False,1,"325, boulevard Arthur Le Gall
77552 Sainte Charlottedan",9865-6058-6694-2368,7/25,509,1999-02-12,42.32443531827516
True,0,"14, chemin Dupuy
85175 RousselVille",4282-8758-8312-9123,9/24,824,2006-09-13,28.594113620807665
True,0,"chemin de Mahe
97115 Lebon",8501-8937-5471-8667,3/25,370,2004-09-08,29.73305954825462
True,2,"60, rue Pascal
29306 Dupré",7592-7813-9616-3504,8/24,465,2020-04-16,52.030116358658454
False,1,"668, rue Michelle Collet
74186 Thomas",8103-3477-1174-9365,8/24,412,1994-11-30,37.661875427789184
True,1,"rue Dupuy
30153 Sainte Maryse",4878-9697-9963-4475,3/24,877,2022-06-19,22.858316221765914
True,1,"29, boulevard Thérèse Pinto
97324 Lefèvre-sur-Pelletier",4167-1178-5570-2307,3/24,845,1996-11-09,20.361396303901437
True,0,"489, rue de Allard
86641 Duhamel-sur-Henry",4195-6353-8623-5016,9/24,413,2021-04-22,19.66050650239562
False,0,"179, rue Martine Gomes
05458 Barbe",9725-2101-4886-8929,10/25,421,2010-07-13,38.77891854893908
True,2,"58, rue de Guillot
25165 Sainte Dorothée-les-Bains",8083-1667-3553-9142,8/24,947,1993-12-31,33.719370294318956
True,1,"816, avenue de Letellier
52325 Legrand",7618-2952-7789-3384,8/25,449,2002-10-11,32.336755646817245
True,1,"boulevard Antoine
08623 Boucher",3617-8181-4324-3972,4/25,482,1998-07-30,19.917864476386036
True,0,"2, avenue Daniel Parent
78780 Launay-les-Bains",5787-3065-8657-4458,2/24,662,2010-04-07,43.53730321697468
False,1,"705, avenue Mathieu
03851 Thierry",2891-6596-2205-3293,10/25,214,2021-09-08,20.09034907597536
False,0,"5, rue Pereira
27366 Lopesdan",2522-2861-7522-2389,9/25,563,2021-10-16,44.97467488021903
True,1,"rue de Guérin
13128 Maurice",9016-9912-5383-5383,4/24,739,2010-05-10,32.80492813141684
True,2,"929, boulevard de Royer
11663 Letellier-sur-Poulain",9164-7348-7965-9766,2/25,535,2021-12-20,29.801505817932924
True,1,"31, avenue Laure Arnaud
76350 Turpin",5882-3664-3881-6153,10/25,971,2011-12-21,19.293634496919918
True,0,"67, avenue Grégoire Diaz
20914 Labbé",2655-5028-5510-5516,9/25,991,1987-12-02,28.035592060232716
False,1,"46, rue de Gilbert
57571 Brunel-sur-Pinto",6698-7151-8038-9518,8/25,408,2013-09-20,18.715947980835043
False,0,"boulevard Ruiz
49408 Lainedan",5187-5719-6745-8544,12/25,517,1998-03-27,29.984941820670773
True,1,"82, boulevard de Schmitt
97360 Robinboeuf",6716-9948-7647-8024,11/24,934,2021-04-19,18.795345653661876
True,1,"74, rue Hubert
02415 Colinboeuf",8022-6740-9743-3816,1/24,581,2021-07-23,18.48870636550308
True,1,"46, avenue de Didier
37133 Saint Louisnec",5585-7192-5150-5867,8/24,631,2012-01-19,48.369609856262834
True,3,"42, chemin de Loiseau
21109 Blanchet-sur-Mer",4234-6284-9303-2696,11/25,359,2019-01-06,42.17932922655715
True,2,"5, rue de Maréchal
72955 Sainte AudreyBourg",8535-7144-5310-6363,9/25,106,2012-02-20,42.587268993839835
True,1,"6, avenue Paulette Renault
41483 Lacroix",5960-1311-7706-7684,2/25,882,2022-08-30,34.65023956194388
False,0,"19, rue Royer
75274 Renault-sur-Mer",4639-6086-5122-4941,12/25,586,2003-12-30,22.455852156057496
False,1,"93, rue de Bruneau
79288 Meunier",4726-8250-6161-3088,11/25,186,2021-08-01,18.99794661190965
True,0,"417, boulevard de Antoine
65980 Saint Yves-sur-Mer",1725-5475-7500-1911,5/25,216,2016-02-07,18.308008213552363
False,0,"1, chemin Patricia Georges
20178 Payetdan",6357-8306-9109-7455,12/24,260,1997-03-10,21.672826830937716
True,0,"41, boulevard Bonnin
24963 Thierry",2543-2257-2925-9271,8/24,243,2006-02-15,43.605749486652975
False,0,"rue Weiss
97454 Humbert",6918-1487-3126-9264,6/25,859,2008-12-19,35.51540041067762
False,0,"7, avenue de Sauvage
54350 Dumas",8369-6949-1128-5653,8/25,116,2012-04-03,34.87748117727584
True,1,"chemin Joubert
06145 Teixeira",2439-4591-6540-2512,12/25,857,1996-06-14,19.16221765913758
True,3,"2, boulevard Roussel
67634 Cordier",4927-2722-1136-4962,4/25,973,1986-05-12,20.61054072553046
False,1,"34, avenue Gilbert
20358 Dubois",2744-5841-9753-7027,2/25,979,2007-12-20,52.596851471594796
True,2,"40, boulevard Perrot
75526 Saint Franck",5537-3367-4289-4640,7/25,393,1982-07-19,24.45722108145106
False,2,"chemin Gillet
36729 Pottier-sur-Pires",9971-7597-4792-2014,5/25,416,2009-11-14,37.59890485968515
False,1,"64, boulevard Pauline Weber
95142 Carlier-sur-Joly",3800-8216-7131-3388,10/24,590,1981-04-14,21.319644079397673
False,2,"589, boulevard de Duhamel
66151 Auger",7390-5566-5148-7852,3/24,610,1999-02-23,28.35044490075291
True,1,"49, rue Mahe
79834 Joubert",5181-6650-8016-3947,8/25,191,2021-10-30,18.053388090349078
False,1,"550, chemin Bazin
30570 Saint Jacques",1148-6329-8670-9550,6/24,723,2005-08-02,37.52498288843258
False,2,"480, boulevard Adélaïde Rodriguez
86481 CostaVille",5564-4742-4731-1922,5/24,828,2018-09-08,55.4798083504449
True,0,"73, chemin Céline Hebert
86208 Auger-sur-Gilbert",3988-3517-3096-2368,1/24,437,2001-10-14,29.048596851471594
False,1,"90, rue Margaux Michaud
08318 Marty",8299-9087-7294-7957,8/25,548,1998-09-04,28.372347707049965
True,1,"903, boulevard Édith Navarro
70743 Sainte Noël",7105-7750-3090-8569,11/25,925,2019-08-02,32.681724845995895
False,0,"91, rue Maurice Guyon
06390 Barbe",2370-4783-8333-3144,5/24,651,2007-03-01,20.00273785078713
True,0,"75, rue Éléonore Gilbert
19543 Camusboeuf",1348-3163-6790-9250,5/25,263,2010-02-14,50.965092402464066
True,1,"57, chemin Martinez
62915 Rolland",9522-7097-5135-3258,1/25,181,2009-03-15,18.72142368240931
True,1,"583, rue Monnier
91907 Maury",9460-9875-8461-6296,5/24,633,2014-08-29,22.743326488706366
False,1,"40, chemin Olivier Durand
97466 Bourgeois-sur-Blondel",2316-2221-4792-9549,3/24,362,2017-04-23,19.794661190965094
False,0,"793, avenue de Bertin
81822 Saint Marine",2208-9570-5405-6649,3/24,119,2008-10-24,37.765913757700204
True,0,"301, rue Amélie Gillet
56189 Joly-sur-Mer",2000-9723-3308-8922,11/24,407,2019-04-25,28.654346338124572
True,1,"36, boulevard Dubois
02980 Pons",2044-8414-5547-4509,1/25,885,2010-11-11,24.646132785763175
False,0,"47, avenue Carlier
60642 RiouVille",5638-1831-9241-4846,5/24,866,1983-03-19,21.253935660506503
True,0,"85, rue Raymond Marty
78214 Allain",1993-6892-7038-8104,5/24,963,2019-01-01,18.62012320328542
False,0,"125, rue de Foucher
08543 Saint Vincentboeuf",6721-5960-8609-2413,1/24,043,2006-04-16,20.27378507871321
False,1,"38, boulevard de Mercier
44508 Pelletier-sur-Brunel",1634-6335-4174-5345,11/24,812,2018-03-16,47.397672826830934
True,2,"4, boulevard Philippine Vincent
97674 Henryboeuf",1901-7570-8313-2953,12/24,459,2018-05-08,18.899383983572896
True,0,"15, boulevard Maurice Pelletier
74982 Petit-la-Forêt",8898-2216-5213-4435,2/24,280,2022-09-21,22.455852156057496
True,1,"rue Célina Tanguy
54574 Gomesboeuf",4970-4840-6046-2706,9/25,466,2022-08-27,42.42299794661191
False,0,"3, chemin Jeannine Munoz
97195 Texier-les-Bains",2979-9116-9904-6552,3/25,298,2017-05-08,56.86242299794661
True,1,"6, rue de Lamy
18710 Lacroix",1391-6895-7999-1933,1/24,802,2002-05-25,31.474332648870636
True,0,"381, avenue de Giraud
04272 Saint HenriVille",8656-3584-6292-1541,2/24,997,2022-07-04,53.426420260095824
False,3,"44, rue Christelle Dumont
19464 Saint Roland-la-Forêt",4112-6236-5595-8103,1/24,511,2002-10-31,38.18754277891855
True,1,"boulevard Arthur Maillet
91714 Bourdonnec",9682-5856-4281-9197,2/25,067,2013-08-31,38.59548254620123
False,0,"60, chemin de David
67645 Normand",6165-5058-6715-7956,2/24,553,1994-02-25,27.512662559890487
False,1,"57, avenue de Bertrand
90659 Morel",6066-3363-2545-2353,9/24,471,1978-07-30,19.01163586584531
